"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:6937","The Furukawa Battery Co., Ltd","6937","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3827600002","6357528","0","JPY","Analyze"
"JT:6941","Yamaichi Electronics Co., Ltd","6941","12/12/1988","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3934200001","","0","JPY","Analyze"
"JT:6947","Zuken Inc","6947","03/02/1988","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3412000006","6989976","0","JPY","Analyze"
"JT:6951","JEOL Ltd","6951","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3735000006","6470544","0","JPY","Analyze"
"JT:6952","Casio Computer Co., Ltd","6952","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3209000003","6178967","0","JPY","Analyze"
"JT:6954","Fanuc Corporation","6954","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3802400006","6356934","0","JPY","Analyze"
"JT:6955","FDK CORP","6955","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3820400004","6356309","0","JPY","Analyze"
"JT:6957","Shibaura Electronics Co Ltd","6957","03/02/1988","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3354800009","","0","JPY","Analyze"
"JT:6958","CMK CORP","6958","07/22/1985","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3712000003","6160168","0","JPY","Analyze"
"JT:6960","Fukuda Denshi Co., Ltd","6960","03/02/1988","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3806000000","6357012","0","JPY","Analyze"
"JT:6961","Enplas Corporation","6961","09/05/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3169800004","6250296","0","JPY","Analyze"
"JT:6962","Daishinku Corp","6962","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3484400001","","0","JPY","Analyze"
"JT:6963","ROHM Co., Ltd","6963","01/25/1989","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3982800009","6747204","0","JPY","Analyze"
"JT:6965","Hamamatsu Photonics K.K","6965","03/01/1988","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3771800004","6405870","0","JPY","Analyze"
"JT:6966","Mitsui High-tec, Inc","6966","09/09/1985","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3892400007","6597432","0","JPY","Analyze"
"JT:6967","Shinko Electric Industries Co., Ltd","6967","12/24/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3375800004","6804927","0","JPY","Analyze"
"JT:6971","Kyocera Corporation","6971","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3249600002","6499260","0","JPY","Analyze"
"JT:6976","Taiyo Yuden Co., Ltd","6976","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3452000007","6870564","0","JPY","Analyze"
"JT:6981","Murata Manufacturing Co., Ltd","6981","01/06/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3914400001","6610403","0","JPY","Analyze"
"JT:6986","FUTABA CORP","6986","01/01/2001","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3824400000","6357733","0","JPY","Analyze"
"JT:6988","Nitto Denko Corporation","6988","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3684000007","6641801","0","JPY","Analyze"
"JT:6989","Hokuriku Electric Industry Co.,Ltd","6989","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3844600001","","0","JPY","Analyze"
"JT:6995","Tokai Rika Co., Ltd","6995","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3566600007","6894025","0","JPY","Analyze"
"JT:6996","Nichicon Corporation","6996","01/10/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3661800007","6638546","0","JPY","Analyze"
"JT:6997","Nippon Chemi-Con Corporation","6997","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3701200002","6640358","0","JPY","Analyze"
"JT:6999","KOA Corporation","6999","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3283400004","6495860","0","JPY","Analyze"
"JT:7003","Mitsui E&S Holdings Co., Ltd","7003","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3891600003","6597380","0","JPY","Analyze"
"JT:7004","Hitachi Zosen Corporation","7004","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3789000001","6429308","0","JPY","Analyze"
"JT:7011","Mitsubishi Heavy Industries, Ltd","7011","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3900000005","6597067","0","JPY","Analyze"
"JT:7012","Kawasaki Heavy Industries, Ltd","7012","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3224200000","6484620","0","JPY","Analyze"
"JT:7013","IHI Corporation","7013","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3134800006","6466985","0","JPY","Analyze"
"JT:7014","Namura Shipbuilding Co., Ltd","7014","01/10/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3651400008","6621063","0","JPY","Analyze"
"JT:7033","Management Solutions co.Ltd","7033","07/23/2018","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","0","JPY","Analyze"
"JT:7071","AMVIS HOLDINGS INC","7071","10/09/2019","Global Equity","Comon stocks","Developed markets ex-US","Health Care","","","0","JPY","Analyze"
"JT:7128","MARUKA FURUSATO CORP","7128","10/01/2021","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","0","JPY","Analyze"
"JT:7182","JAPAN POST BANK Co.,Ltd","7182","11/04/2015","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3946750001","BYT8165","0","JPY","Analyze"
"JT:7184","The First Bank Of Toyama, Ltd","7184","03/15/2016","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3632150003","","0","JPY","Analyze"
"JT:7186","Concordia Financial Group, Ltd","7186","04/01/2016","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3305990008","BD97JW7","0","JPY","Analyze"
"JT:7189","Nishi-Nippon Financial Holdings, Inc","7189","10/03/2016","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3658850007","BD57ZM3","0","JPY","Analyze"
"JT:7198","Aruhi Corp","7198","12/14/2017","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3126290000","BF25643","0","JPY","Analyze"
"JT:7201","Nissan Motor Co., Ltd","7201","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3672400003","6642860","0","JPY","Analyze"
"JT:7202","Isuzu Motors Limited","7202","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3137200006","6467104","0","JPY","Analyze"
"JT:7203","Toyota Motor Corporation","7203","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3633400001","6900643","0","JPY","Analyze"
"JT:7205","Hino Motors, Ltd","7205","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3792600003","6428305","0","JPY","Analyze"
"JT:7211","Mitsubishi Motors Corporation","7211","12/05/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3899800001","6598446","0","JPY","Analyze"
"JT:7220","Musashi Seimitsu Industry Co., Ltd","7220","12/02/1998","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3912700006","6135229","0","JPY","Analyze"
"JT:7222","Nissan Shatai Co., Ltd","7222","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3672000001","6642901","0","JPY","Analyze"
"JT:7224","ShinMaywa Industries, Ltd","7224","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3384600007","6804488","0","JPY","Analyze"
"JT:7226","Kyokuto Kaihatsu Kogyo Co., Ltd","7226","11/16/1992","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3256900006","6499088","0","JPY","Analyze"
"JT:7231","Topy Industries, Limited","7231","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3630200008","6897121","0","JPY","Analyze"
"JT:7236","T.RAD Co., Ltd","7236","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3620200000","6899923","0","JPY","Analyze"
"JT:7238","Akebono Brake Industry Co., Ltd","7238","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3108400007","6011200","0","JPY","Analyze"
"JT:7239","TACHI-S Co., Ltd","7239","12/17/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3465400004","6869498","0","JPY","Analyze"
"JT:7240","NOK Corporation","7240","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3164800009","6642428","0","JPY","Analyze"
"JT:7241","Futaba Industrial Co., Ltd","7241","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3824000008","6357744","0","JPY","Analyze"
"JT:7242","KYB Corporation","7242","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3220200004","6485009","0","JPY","Analyze"
"JT:7244","Ichikoh Industries, Ltd","7244","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3141600001","6456447","0","JPY","Analyze"
"JT:7245","Daido Metal Co., Ltd","7245","03/22/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3491800003","6249896","0","JPY","Analyze"
"JT:7246","Press Kogyo Co., Ltd","7246","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3833600004","6701006","0","JPY","Analyze"
"JT:7250","Pacific Industrial Co., Ltd","7250","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3448400006","6666202","0","JPY","Analyze"
"JT:7256","Kasai Kogyo Co., Ltd","7256","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3208600001","6483962","0","JPY","Analyze"
"JT:7259","Aisin Seiki Co., Ltd","7259","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3102000001","6010702","0","JPY","Analyze"
"JT:7261","Mazda Motor Corporation","7261","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3868400007","6900308","0","JPY","Analyze"
"JT:7266","Imasen Electric Industrial Co., Ltd","7266","02/03/2003","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3149100004","6509954","0","JPY","Analyze"
"JT:7267","Honda Motor Co., Ltd","7267","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3854600008","6435145","0","JPY","Analyze"
"JT:7269","Suzuki Motor Corporation","7269","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3397200001","6865504","0","JPY","Analyze"
"JT:7270","Subaru Corporation","7270","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3814800003","6356406","0","JPY","Analyze"
"JT:7271","Yasunaga Corporation","7271","02/22/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3932850005","","0","JPY","Analyze"
"JT:7272","Yamaha Motor Co., Ltd","7272","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3942800008","6985264","0","JPY","Analyze"
"JT:7279","Hi-Lex Corporation","7279","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3699600007","6643476","0","JPY","Analyze"
"JT:7280","Mitsuba Corporation","7280","02/05/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3895200008","6596387","0","JPY","Analyze"
"JT:7282","Toyoda Gosei Co., Ltd","7282","03/24/1999","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3634200004","6900557","0","JPY","Analyze"
"JT:7283","Aisan Industry Co., Ltd","7283","03/09/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3101600009","6010649","0","JPY","Analyze"
"JT:7287","Nippon Seiki Co., Ltd","7287","02/16/1989","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3720600000","6642536","0","JPY","Analyze"
"JT:7294","Yorozu Corporation","7294","03/15/1994","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3961400003","6986977","0","JPY","Analyze"
"JT:7296","F.C.C. Co., Ltd","7296","08/19/1994","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3166900005","6332860","0","JPY","Analyze"
"JT:7309","Shimano Inc","7309","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3358000002","6804820","0","JPY","Analyze"
"JT:7312","Takata Corporation","7312","06/19/2022","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","","","0","JPY","Analyze"
"JT:7313","TS TECH Co., Ltd","7313","02/23/2007","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3539230007","B1P1JR4","0","JPY","Analyze"
"JT:7315","IJT Technology Holdings Co","7315","10/01/2013","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3102310004","","0","JPY","Analyze"
"JT:7322","San Ju San Financial Group Inc","7322","04/02/2018","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3333500001","BFX06B4","0","JPY","Analyze"
"JT:7327","Daishi Hokuetsu Financial Group,Inc","7327","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3483850008","BFYGQ44","0","JPY","Analyze"
"JT:7337","Hirogin Holdings Inc","7337","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3796150005","BJK6DZ6","0","JPY","Analyze"
"JT:7342","Wealthnavi Inc","7342","12/22/2020","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3155360005","BMC6VV7","0","JPY","Analyze"
"JT:7350","OKINAWA FINANCIAL GROUP INC","7350","10/01/2021","Global Equity","Comon stocks","Developed markets ex-US","Financials","JP3194750000","","0","JPY","Analyze"
"JT:7354","Direct Marketing Mix Inc","7354","10/05/2020","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3500170000","BN2BYL0","0","JPY","Analyze"
